13813,8112.19.00,,Other <br> Chromium:
13814,8112,,-- Unwrought; powders
13815,8112.21.00,,Unwrought; powders
13816,8112,,Waste and scrap
13817,8112.22.00,,Waste and scrap
13818,8112,,Other
13819,8112.29.00,,Other <br> thallium :
13820,8113,,-- Unwrought; powders
13821,8112.51.00,,Unwrought ; powders
13822,8113,,Waste and scrap
13823,8112.52.00,,Waste and scrap
13824,8113,,Other
13825,8112.59.00,,Other <br> Other:
13826,8113,,-- Unwrought; waste and scrap; powders
13827,8112.92.00,,Unwrought; waste and scrap; powders
13828,8113,,Other
13829,8112.99.00,,Other
13830,8113,,"Cermets and articles thereof, including waste and scrap."
13831,8113.00,,"Cermets and articles thereof, including waste and scrap."
13832,8113.00.10,,"Cermets, unwrought"
13833,8113.00.20,,Waste and scrap of cermets
13834,8113.00.30,,Articles of cermets
13835,8113.00.90,,Other
13836,8201,,"Hand tools, the following: spades, shovels, mattocks, picks, hoes,
forks and rakes; axes, bill hooks and similar hewing tools; secateurs
and pruners of any kind; scythes, sickles, hay knives, hedge shears,
timber wedges and other tools of a kind used in agriculture,
horticulture or forestry."
13837,8201.10,,Spades and shovels
13838,8201.10.00,,Spades and shovels
13839,8201.30,,"Mattocks, picks, hoes and rakes"
13840,8201.30.00,,"Mattocks, picks, hoes and rakes"
13841,8201.40,,"Axes, bill hooks and similar hewing tools"
13842,8201.40.00,,"Axes, bill hooks and similar hewing tools"
13843,8201.50,,"Secateurs and similar one-handed pruners and shears (including
Poultry shears)"
13844,8201.50.00,,"Secateurs and similar one-handed pruners and shears (including poultry
shears)"
13845,8201.60,,"Hedge shears, two-handed pruning shears and similar two-handed
shears"
13846,8201.60.00,,"Hedge shears, two-handed pruning shears and similar two-handed shears"
13847,8201.90,,"Other Hand tools of a kind used in agriculture, horticulture or
forestry"
13848,8201.90.00,,"Other hand tools of a kind used in agriculture, horticulture of forestry"
13849,8202,,"Hand saws; blades for saws of all kinds (including slitting, slotting
or toothless saw blades)."
13850,8202.10,,Hand Saws
13851,8202.10.10,,Metal working hand saws
13852,8202.10.20,,Wood working and similar hand saws
13853,8202.10.90,,Other
13854,8202.20,,Band saw blades
,,,
SL NO,HS CODE,,DESCRIPTION
13855,8202.20.00,,"Band saw blades <br> Circular saw blades (including slitting or slotting
saw blades):"
13856,8202,,with working part of steel
13857,8202.31.00,,With working part of steel
13858,8202,,"Other, including Parts"
13859,8202.39.00,,"Other, including parts"
13860,8202.40,,chain saw blades
13861,8202.40.00,,Chain saw blades <br> Other saw blades:
13862,8203,,"Straight saw blades, for working metal"
13863,8202.91.10,,Machine operated
13864,8202.91.20,,Hand operated
13865,8203,,Other
13866,8202.99.10,,Hacksaw frames
13867,8202.99.90,,Other
13868,8203,,"Files, rasps, pliers (including cutting pliers), pincers, tweezers,
metal cutting shears, pipe-cutters, bolt croppers, perforating
punches and similar hand tools."
13869,8203.10,,"files, rasps and similar tools"
13870,8203.10.00,,"Files, rasps and similar tools"
13871,8203.20,,"Pliers (including cutting Pliers), pincers, tweezers and similar tools"
13872,8203.20.00,,"Pliers (including cutting pliers), pincers, tweezers and similar tools"
13873,8203.30,,metal cutting shears and similar tools
13874,8203.30.00,,Metal cutting shears and similar tools
13875,8203.40,,"pipe-cutters, bolt croppers, perforating punches and similar tools"
13876,8203.40.10,,Perforating punches and pipe cutters
13877,8203.40.90,,Other
13878,8204,,"Hand-operated spanners and wrenches (including torque meter
wrenches but not including tap wrenches); interchangeable spanner
sockets, with or without handles."
13879,,,hand-operated spanners and wrenches :
13880,8204,,Non-adjustable
13881,8204.11.10,,Spanners
13882,8204.11.20,,Wrenches
13883,8204,,adjustable
13884,8204.12.10,,Spanners
13885,8204.12.20,,Wrenches
13886,8204.20,,"Interchangeable spanner sockets, with or without Handles"
13887,8204.20.00,,"Interchangeable spanner sockets, with or without handles"
13888,8205,,"Hand tools (including glaziers' diamonds), not elsewhere specified
or included; blow lamps; vices, clamps and the like, other than
accessories for and parts of, MACHINE-TOOLS OR WATER-JET
CUTTING MACHINES; anvils; portable forges; hand or pedal-
operated grinding wheels with frameworks"
13889,8205.10.00,,"Drilling, threading or tapping tools"
13890,8205.20.00,,Hammers and sledge hammers
13891,8205.30.00,,"Planes, chisels, gouges and similar cutting tools for working wood:"
13892,8205.40.00,,Screwdrivers <br> Other hand tools (including glaziers’ diamonds):
13893,8206,,Household tools
13894,8205.51.10,,Can or cork opener
,,,
SL NO,HS CODE,,DESCRIPTION
13895,8205.51.90,,Other
13896,8206,,Other
13897,8205.59.10,,Grease guns (excluding compressed air type)
13898,8205.59.20,,Metal working hand tools
13899,8205.59.30,,"Hand tools for specified uses, such as, watch making tools, goldsmith
tools"
13900,82055940,,Forks other than those of headings 8201 and 8215
13901,8205.59.90,,Other
13902,8205.60.00,,Blow lamps
13903,8205.70.00,,"Vices, clamps and the like"
13904,820590,,"Other, including sets of articles of two or more sub-headings of this
heading;"
13905,8205.90.10,,Anvils and portable forges
13906,8205.90.20,,"Grinding wheels with frame, hand or pedal-operated"
13907,8205.90.30,,Sets of articles of two or more of the foregoing sub-headings
13908,82059090,,Other
13909,8206,,"Tools of two or more of the headings 8202 to 8205, put up in sets for
retail sale."
13910,8206.00,,"Tools of two or more of the headings 8202 to 8205, put up in sets for
retail sale."
13911,8206.00.10,,Garage tools in sets
13912,8206.00.90,,Other
13913,8207,,"Interchangeable tools for hand tools, whether or not power-
operated, or for machine-tools (for example, for pressing, stamping,
punching, tapping, threading, drilling, boring, broaching, milling,
turning or screw driving), including dies for drawing or extruding
metal, adn rock drilling or earth boring tools"
13914,,,Rock drilling or earth boring tools :
13915,8207,,with working part of cermets
13916,8207.13.00,,With working part of cermets
13917,8207,,"Other, including Parts"
13918,8207.19.00,,"Other, including parts"
13919,8207.20,,Dies for Drawing or extruding metal
13920,8207.20.00,,Dies for drawing or extruding metal
13921,8207.30,,"tools for pressing, Stamping or punching"
13922,8207.30.00,,"Tools for pressing, stamping or punching"
13923,8207.40,,tools for tapping or threading
13924,8207.40.10,,Chasers
13925,8207.40.90,,Other
13926,8207.50,,"tools for Drilling, Other than for Rock Drilling"
13927,8207.50.00,,"Tools for drilling, other than for rock drilling"
13928,8207.60,,tools for boring or broaching
13929,8207.60.10,,Reamers
13930,8207.60.90,,Other
13931,8207.70,,tools for milling
13932,8207.70.10,,Cutters
13933,8207.70.90,,Other
13934,8207.80,,tools for turning
13935,8207.80.00,,Tools for turning
13936,8207.90,,Other Interchangeable tools
13937,8207.90.10,,For Metal working hand tools
,,,
SL NO,HS CODE,,DESCRIPTION
13938,8207.90.20,,For Wood working hand tools
13939,8207.90.30,,Lathe tools and tool belts
13940,8207.90.90,,Other
13941,8208,,"Knives and cutting blades, for machines or for mechanical
appliances."
13942,8208.10,,for metal working
13943,8208.10.00,,For metal working
13944,8208.20,,for Wood working
13945,8208.20.00,,For wood working
13946,8208.30,,for kitchen Appliances or for machines used by the food industry
13947,8208.30.00,,For kitchen appliances or for machines used by the food industry
13948,8208.40,,"for agricultural, horticultural or forestry machines"
13949,8208.40.00,,"For agricultural, horticultural or forestry machines"
13950,8208.90,,Other
13951,8208.90.10,,Knives and cutting blades for paper cutting machines
13952,8208.90.20,,Bell skiving knives
13953,8208.90.30,,Band knife for splitting machine
13954,8208.90.40,,Cutting and clicking dies
13955,8208.90.90,,Other
13956,8209,,"Plates, sticks, tips and the like for tools, unmounted, of cermets."
13957,8209.00,,"Plates, sticks, tips and the like for tools, unmounted, of cermets."
13958,8209.00.10,,Tungsten carbide tips
13959,8209.00.90,,Other
13960,8210,,"Hand-operated mechanical appliances, weighing 10 kg or less, used
in the preparation, conditioning or serving of food or drink."
13961,8210.00,,"Hand-operated mechanical appliances, weighing 10 kg or less, used
in the preparation, conditioning or serving of food or drink."
13962,8210.00.00,,"Hand-operated mechanical appliances, weighing 10 kg. Or less, used in
the preparation, conditioning or serving of food or drink"
13963,8211,,"Knives with cutting blades, serrated or not (including pruning
knives), other than knives of heading 8208, and blades therefor."
13964,8211.10,,sets of assorted articles
13965,8211.10.00,,Sets of assorted articles <br> Other:
13966,8212,,Table knives having fixed blades
13967,8211.91.00,,Table knives having fixed blades
13968,8212,,Other knives having fixed blades
13969,8211.92.00,,Other knives having fixed blades
13970,8212,,knives having Other than fixed blades
13971,8211.93.10,,Pocket knives
13972,8211.93.90,,Other
13973,8212,,blades
13974,8211.94.00,,Blades
13975,8212,,Handles of base metal
13976,8211.95.00,,Handles of base metal
13977,8212,,Razors and razor blades (including razor blade blanks in strips).
13978,8212.10,,Razors
,,,
SL NO,HS CODE,,DESCRIPTION
13979,8212.10.10,,Twin type shaving
13980,8212.10.90,,Other
13981,8212.20,,"Safety razor blades, including razor blade blanks in strips <br>
Safety razor blades :"
13982,8212.20.11,,Disposable catridge blade
13983,8212.20.19,,Other
13984,8212.20.20,,"Safety razor blade blanks, in strips"
13985,8212.90,,Other Parts
13986,8212.90.00,,Other parts
13987,8213,,"Scissors, tailors' shears and similar shears, and blades therefor."
13988,8213.00,,"Scissors, tailors' shears and similar shears, and blades therefor."
13989,8213.00.00,,"Scissors, tailors’ shears and similar shears, and blades therefor"
13990,8214,,"Other articles of cutlery (for example, hair clippers, butchers' or
kitchen cleavers, choppers and mincing knives, paper knives);
manicure or pedicure sets and instruments (including nail files)."
13991,8214.10,,"paper knives, Letter openers, erasing knives, pencil sharpeners and
blades therefor"
13992,8214.10.10,,"Paper knives, letter openers, erasing knives, pencil sharpeners"
13993,8214.10.90,,Blades
13994,8214.20,,Manicure or pedicure sets and instruments (including nail files)
13995,8214.20.10,,Nail cutters
13996,8214.20.90,,Other
13997,8214.90,,Other
13998,8214.90.10,,Handles of cutlery of base metal
13999,8214.90.90,,Other
14000,8215,,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-
knives, sugar tongs and similar kitchen or tableware."
14001,8215.10,,"sets of assorted articles containing at least one article plated with
precious metal"
14002,8215.10.00,,"Sets of assorted articles containing at least one article plated with
precious metal"
14003,8215.20,,Other sets of assorted articles
14004,8215.20.00,,Other sets of assorted articles <br> Other:
14005,8216,,plated with precious metal
14006,8215.91.00,,Plated with precious metal
14007,8216,,Other
14008,8215.99.00,,Other
14009,8301,,"Padlocks and locks (key, combination or electrically operated), of
base metal; clasps and frames with clasps, incorporating locks, of
base metal; keys for any of the foregoing articles, of base metal."
14010,8301.10,,Padlocks
14011,8301.10.00,,Padlocks
14012,8301.20,,Locks of a kind used for motor vehicles
14013,8301.20.00,,Locks of a kind used for motor vehicles
14014,8301.30,,Locks of a kind used for furniture
14015,8301.30.00,,Locks of a kind used for furniture
14016,8301.40,,Other Locks
14017,8301.40.10,,Combination locks
14018,8301.40.90,,Other
,,,
SL NO,HS CODE,,DESCRIPTION
14019,8301.50,,"Clasps and frames with Clasps, Incorporating Locks"
14020,8301.50.00,,"Clasps and frames with clasps, incorporating locks"
14021,8301.60,,Parts
14022,8301.60.00,,Parts
14023,8301.70,,Keys presented separately
14024,8301.70.00,,Keys presented separately
14025,8302,,"Base metal mountings, fittings and similar articles suitable for
furniture, doors, staircases, windows, blinds, coachwork, saddlery,
trunks, chests, caskets or the like; base metal hat-racks, hat-pegs,
brackets and similar fixtures; castors with mountings of base metal;
automatic door closers of base metal"
14026,8302.10,,Hinges
14027,8302.10.10,,Of steel
14028,8302.10.20,,Of brass
14029,8302.10.90,,Other
14030,8302.20,,Castors
14031,8302.20.00,,Castors
14032,8302.30,,"Other mountings, fittings and similar articles suitable for motor
vehicles"
14033,8302.30.10,,Curve drive stakes
14034,8302.30.90,,"Other <br> Other mountings, fittings and similar articles:"
14035,8302,,suitable for buildings
14036,8302.41.10,,Fittings for doors and windows
14037,8302.41.20,,Tower bolts
14038,8302.41.90,,Other
14039,8302,,"Other, suitable for furniture"
14040,8302.42.00,,"Other, suitable for furniture"
14041,8302,,Other
14042,8302.49.00,,Other
14043,8302.50,,"Hat-racks, Hat-pegs, brackets and similar fixtures"
14044,8302.50.00,,"Hat-racks, hat-pegs, brackets and similar fixtures"
14045,8302.60,,automatic door closers
14046,8302.60.00,,Automatic door closers
14047,8303,,"Armoured or reinforced safes, strong-boxes and doors and safe
deposit lockers for strong-rooms, cash or deed boxes and the like,
of base metal."
14048,8303.00,,"Armoured or reinforced safes, strong-boxes and doors and safe
deposit lockers for strong-rooms, cash or deed boxes and the like,
of base metal."
14049,8303.00.00,,"Armoured or reinforced safes, strong boxes and doors and safe deposit
lockers for strong rooms, cash or deed boxes and the like, of base metal"
14050,8304,,"Filing cabinets, card-index cabinets, paper trays, paper rests, pen
trays, office-stamp stands and similar office or desk equipment, of
base metal, other than office furniture of heading 9403."
14051,8304.00,,"Filing cabinets, card-index cabinets, paper trays, paper rests, pen
trays, office-stamp stands and similar office or desk equipment, of
base metal, other than office furniture of heading 9403."
14052,8304.00.00,,"Filing, cabinets, card-index cabinets, paper trays, paper rests, pen trays,
office stamp stands and similar office or desk equipment, of base metal,
other than office furniture of heading 9403"
,,,
SL NO,HS CODE,,DESCRIPTION
14053,8305,,"Fittings for loose-leaf binders or files, letter clips, letter corners,
paper clips, indexing tags and similar office articles, of base metal;
staples in strips (for example, for offices, upholstery, packaging), of
base metal."
14054,8305.10,,fittings for loose-leaf binders or files
14055,8305.10.00,,Fittings for loose-leaf binders or files
14056,8305.20,,staples in strips
14057,8305.20.00,,Staples in strips
14058,8305.90,,"Other, including Parts"
14059,8305.90.10,,Pins(other than those of heading 7317)
14060,8305.90.20,,Clips
14061,8305.90.90,,Other
14062,8306,,"Bells, gongs and the like, non-electric, of base metal; statuettes and
other ornaments, of base metal; photograph, picture or similar
frames, of base metal; mirrors of base metal."
14063,8306.10,,"Bells, gongs and the like"
14064,8306.10.00,,"Bells, gongs and the like <br> Statuettes and other ornaments:"
14065,8306,,plated with precious metal
14066,8306.21.10,,Statuettes (excluding works of art)
14067,8306.21.20,,Trophies
14068,8306.21.90,,Other
14069,8306,,Other
14070,8306.29.10,,Statuettes
14071,8306.29.20,,Trophies
14072,8306.29.90,,Other
14073,8306.30,,"- Photograph, picture or similar frames; mirrors"
14074,8306.30.00,,"Photograph, picture or similar frames; mirrors"
14075,8307,,"Flexible tubing of base metal, with or without fittings."
14076,8307.10,,of iron or steel
14077,8307.10.00,,Of iron or steel
14078,8307.90,,of Other base metal
14079,8307.90.00,,Of other base metal
14080,8308,,"CLASPS, FRAMES WITH CLASPS, BUCKLES, BUCKLE-
CLASPS, HOOKS, EYES, EYELETS AND THE LIKE, OF BASE
METAL, OF A KIND USED FOR CLOTHING OR CLOTHING
ACCESSORIES, FOOTWEAR, JEWELLERY, WRIST WATCHES,
BOOKS, AWNINGS, LEATHER GOODS, TRAVEL GOODS OR
SADDLERY OR FOR OTHER MADE UPARTICLES; TUBULAR OR
BIFURCATED RIVETS, OF BASE METAL; BEADS AND SPANGLES,
OF BASE METAL ”;"
